text,entity,sentiment,konu,severity,bilet,musteri_hizmetleri,odeme,uygulama,passolig,passolig kart,diger,aksiyon,label,clean_text
merhabalar te ataturk kultur merkezi nde yapilacak olan tekfen filarmoni orkestrasi etkinligi icin passo eczacibasi genc bilet alani bos gozukuyor fakat satin alim kisminda bos yer kalmadi hatasi veriyor tum etkinlikler icin baktim icin ayni hatayi veriyor,passo,olumsuz,diger,1,1,0,0,1,0,0,0,1,10,merhabalar ataturk kultur merkezi yapilacak tekfen filarmoni orkestrasi etkinligi icin passo eczacibasi genc bilet alani bos gozukuyor satin alim kisminda bos yer kalmadi hatasi veriyor tum etkinlikler icin baktim icin ayni hatayi veriyor
passo uygulamasindan tan konserine bilet aldim aldiktan iki gun sonra sehir disinda isim cikti konsere gidemeyecegim icin mail attim bilet iptali icin fakat gunler olmasina ragmen bilet iptali yapamayacaklarini belirten bir mail attilar sonucta ben iki gun kala iptal etmiyorum destek olma,passo,olumsuz,genel,1,1,1,0,0,0,0,0,1,8,passo uygulamasindan konserine bilet aldim aldiktan gun sehir disinda isim cikti konsere gidemeyecegim icin mail attim bilet iptali icin gunler olmasina ragmen bilet iptali yapamayacaklarini belirten mail attilar sonucta gun iptal etmiyorum destek olma
passo hesabimdan haziran istanbul konseri icin bilet aldim esimin kucuk bir kaza gecirmesi sonucunda ayaginda catlaklar var konsere sekilde katilamayacagindan dolayi biletimi iptal edip ucretinin iade edilmesini talep ediyorum fakat iptal icin hicbir yer bulamadim magduriye,passo,olumsuz,genel,2,1,0,1,0,0,0,0,1,9,passo hesabimdan haziran istanbul konseri icin bilet aldim esimin kucuk kaza gecirmesi sonucunda ayaginda catlaklar konsere sekilde katilamayacagindan dolayi biletimi iptal edip ucretinin iade edilmesini talep ediyorum iptal icin hicbir yer bulamadim magduriye
tupras stadyumu ndaki yalin konserinde kategori olarak pahali biletlerden olan tl ye bilet aldik oturdugumuzda sok yasadik sahnenin tamami sahaya kurulan kulenin altindaki hoparlorler nedeniyle kapaliydi konser baslamadan once yetkili aradik alt kategorilere bile gecsek olur ye,passo,olumsuz,diger,1,1,0,0,0,0,0,0,1,1,tupras stadyumu ndaki yalin konserinde kategori pahali biletlerden bilet aldik oturdugumuzda sok yasadik sahnenin tamami sahaya kurulan kulenin altindaki hoparlorler kapaliydi konser baslamadan once yetkili aradik alt kategorilere gecsek
passo ay olan etkinligin biletini iptal etmedi eylul tarihli ludovico einaudi konserine bilet aldim yurt disinda yasadigimdan dolayi tarihlerde normalde izinli olmama ragmen is dolayisiyla avusturya olacagimdan konsere katilamayacagim ay olmasina ragmen biletin iptal,passo,olumsuz,genel,1,1,0,0,0,0,0,0,1,1,passo etkinligin biletini iptal etmedi eylul tarihli ludovico einaudi konserine bilet aldim yurt disinda yasadigimdan dolayi tarihlerde normalde izinli olmama ragmen is dolayisiyla avusturya olacagimdan konsere katilamayacagim olmasina ragmen biletin iptal
passo ligden tan tasci konseri icin bilet aldim biletimin olmasina ragmen bilet numarami kabul etmediler konserden faydalanamadim iade icin firmayla iletisime gectigimde kesinlikle yardimci olmadilar ivedilikle ucretimin iadesini istiyorum,passo,olumsuz,genel,2,1,0,1,0,0,0,0,1,9,passo ligden tasci konseri icin bilet aldim biletimin olmasina ragmen bilet numarami kabul etmediler konserden faydalanamadim iade icin firmayla iletisime gectigimde kesinlikle yardimci olmadilar ivedilikle ucretimin iadesini istiyorum
esimin rahatsizligindan dolayi tan tascinin izmir gerceklesecek konserine katilamayacagim biletimin iptalini istiyorum istenildigi takdirde hastane kayitlarini paylasabilirim destek passo mailinden iletisim kurdum fakat donus alamadim konuda yardimci olunmasini istiyorum hastane acil,passo,olumsuz,genel,2,1,0,1,0,0,0,0,1,9,esimin rahatsizligindan dolayi tascinin izmir gerceklesecek konserine katilamayacagim biletimin iptalini istiyorum istenildigi takdirde hastane kayitlarini paylasabilirim destek passo mailinden iletisim kurdum donus alamadim konuda yardimci olunmasini istiyorum hastane acil
haziran tarihinde izmir bornova daki tan tasci konseri biletlerimi saglik sorunum sebebiyle iptal etmek istedim gelen cevap ektedir illaki tuketici haklari na basvuracak mi sorunu cozmemiz gerekiyor musteri memnuniyetine verdiginiz onem mudur,passo,olumsuz,cagri merkezi yetkinlik,2,1,1,0,0,0,0,0,1,8,haziran tarihinde izmir bornova daki tasci konseri biletlerimi saglik sorunum sebebiyle iptal etmek istedim gelen cevap ektedir tuketici haklari basvuracak sorunu cozmemiz gerekiyor musteri memnuniyetine verdiginiz onem mudur
passodan qr kodlu konser bileti aldim konsere gidemeyecegim bileti baskasina vermek istiyorum bilette isim yaziyor aldigim bileti baskasina verebiliyor muyum bileti baskasi kullanabilir mi yardimci olabilirseniz cok sevinirim simdiden tesekkur ederim,passo,notr,diger,0,1,0,0,0,0,0,0,0,1,passodan qr kodlu konser bileti aldim konsere gidemeyecegim bileti baskasina vermek istiyorum bilette isim yaziyor aldigim bileti baskasina verebiliyor muyum bileti baskasi kullanabilir yardimci olabilirseniz cok sevinirim simdiden tesekkur ederim
passo dan haziran tan tasci nin konseri icin tane bilet aldim yasadigimiz saglik sorunlari yuzunden konsere gidemeyecegimizi musteri hizmetlerine soylememe ragmen iptal etmediler iyi sonucta hepimiz insaniz basimiza mutlaka bir sey gelebilir hasta olabiliriz cenazemiz olabilir lutfen,passo,olumsuz,cagri merkezi yetkinlik,1,1,1,0,0,0,0,0,1,8,passo haziran tasci konseri icin tane bilet aldim yasadigimiz saglik sorunlari yuzunden konsere gidemeyecegimizi musteri hizmetlerine soylememe ragmen iptal etmediler sonucta hepimiz insaniz basimiza mutlaka sey gelebilir hasta olabiliriz cenazemiz olabilir lutfen
passo fan bileti aldik konseri iptal oldu konser tarihinde idi bugune kadar iade tutarim yatirilmadi zaman yatirmayi dusunuyorlar boyle sacma bir is olamaz kac gun gecti iptal oldugunda gec gun icinde yatirmalari gerekiyor hã¢lã¢ yatirilmadi,passo,olumsuz,odeme,2,1,0,1,0,0,0,0,1,9,passo fan bileti aldik konseri iptal konser tarihinde idi bugune iade tutarim yatirilmadi zaman yatirmayi dusunuyorlar boyle sacma is olamaz kac gun gecti iptal oldugunda gec gun icinde yatirmalari gerekiyor hã lã yatirilmadi
passolig uzerinden ibb digital deneyim muzesi icin bilet aldim degisim icin passolig musteri hizmetlerine ulasamadim bildirim gelecekti uygulama uzerinden ancak gelmedi donus icin not biraktim gun oldu hala donus yok biletin degisimini istiyorum defalarca aradim ancak donus yapilmadi,passolig,olumsuz,genel,2,1,1,1,0,1,0,0,1,65,passolig uzerinden ibb digital deneyim muzesi icin bilet aldim degisim icin passolig musteri hizmetlerine ulasamadim bildirim gelecekti uygulama uzerinden gelmedi donus icin not biraktim gun donus yok biletin degisimini istiyorum defalarca aradim donus yapilmadi
mayis tarihindeki bursa kulturpark acikhava sahnesi ndeki konserine arkadasimin ozel nedenlerinden dolayi etkinlige katilamadik benim aldigim adet biletin iade talebini kibar saygili bir dil mail uzerinden passo destek hattina ulasip ilettim bana donus yaptiklari mai,passo,olumsuz,genel,1,1,1,0,0,0,0,0,1,8,mayis tarihindeki bursa kulturpark acikhava sahnesi ndeki konserine arkadasimin ozel nedenlerinden dolayi etkinlige katilamadik aldigim biletin iade talebini kibar saygili dil mail uzerinden passo destek hattina ulasip ilettim donus yaptiklari mai
biletim olmasina ragmen iceriye almadilar oyle bir bileklik hazirlamislar kolumu sikti kestim iceriye almadilar isparta live from fest etkinliginde oldu bilete kadar para verdim kombine aldim baslamasi gereken saatten bir saat sonra iceriye aldilar girdigimde bilekligi kestim almad,passo,olumsuz,genel,2,1,0,0,0,0,0,0,1,1,biletim olmasina ragmen iceriye almadilar oyle bileklik hazirlamislar kolumu sikti kestim iceriye almadilar isparta live from fest etkinliginde bilete para verdim kombine aldim baslamasi gereken saatten saat iceriye aldilar girdigimde bilekligi kestim almad
bugun passo sitesinden almis oldugum tan tasci konseri biletlerim oncelikle tarafima pdf olarak saatler gecmis olmasina ragmen iletilmedi ayrica kategori degisikligi yapmak istedigim icin biletlerimin iptalini talep ettim ancak birkac mail atmis olmama ragmen donus yapilmadi yeni biletleri alabilm,passo,olumsuz,genel,2,1,0,0,1,0,0,0,1,10,bugun passo sitesinden almis oldugum tasci konseri biletlerim oncelikle tarafima pdf saatler gecmis olmasina ragmen iletilmedi ayrica kategori degisikligi istedigim icin biletlerimin iptalini talep ettim birkac mail atmis olmama ragmen donus yapilmadi yeni biletleri alabilm
passo dan online olarak satin aldigim yngwie malmsteen biletimi iptal etmek baskasina devretmek istiyorum referans numarasi olan konuda hicbir bilgi iade secenegi bulamadim konsere gitmekten vazgectim paramin yanmasini istemiyorum bana yardimci olursaniz,passo,olumsuz,genel,1,1,0,1,0,0,0,0,1,9,passo online satin aldigim yngwie malmsteen biletimi iptal etmek baskasina devretmek istiyorum referans numarasi konuda hicbir bilgi iade secenegi bulamadim konsere gitmekten vazgectim paramin yanmasini istemiyorum yardimci olursaniz
passo uygulamasindan aldigim mayis tarihindeki scorpions konseri biletlerimi mucbir sebepten oturu iptal iade icin tarihinde yaptigim numarali basvurularim halen cozume kavusturulmadi konser suresine cok bir vakit var acilen konunun cozulmesini iadenin yap,passo,olumsuz,genel,1,1,0,1,0,0,0,0,1,9,passo uygulamasindan aldigim mayis tarihindeki scorpions konseri biletlerimi mucbir sebepten oturu iptal iade icin tarihinde yaptigim numarali basvurularim cozume kavusturulmadi konser suresine cok vakit acilen konunun cozulmesini iadenin yap
passo dan sehven fazla alinan bilet iptal edilmiyor temmuz ayinda olmasina ragmen organizasyonun yer degisikligi bile yapmayip bir ust segmentten bilet alirsiniz diyerek ayni zamanda zorla islem yaptirmaya calisiyorlar fazla alinan bilet hakkinda sikayet kaydi acilmis olup biletin iptal edilm,passo,olumsuz,genel,2,1,1,0,0,0,0,0,1,8,passo sehven fazla alinan bilet iptal edilmiyor temmuz ayinda olmasina ragmen organizasyonun yer degisikligi yapmayip ust segmentten bilet alirsiniz diyerek ayni zamanda zorla islem yaptirmaya calisiyorlar fazla alinan bilet hakkinda sikayet kaydi acilmis biletin iptal edilm
ref no biletimi iptal etmek istedigimde musteri hizmetleri yardimci olmuyor mail uzerinden gorusmemizi soyluyor ancak mail uzerinden yapilan gorusmede kesinlikle iptal gerceklestirilmeyecegi soyleniyor konsere haftadan fazla varken biletlerin satilmama ihtimali yoktur kaldi,passo,olumsuz,cagri merkezi yetkinlik,1,1,1,0,0,0,0,0,1,8,ref no biletimi iptal etmek istedigimde musteri hizmetleri yardimci olmuyor mail uzerinden gorusmemizi soyluyor mail uzerinden yapilan gorusmede kesinlikle iptal gerceklestirilmeyecegi soyleniyor konsere haftadan fazla varken biletlerin satilmama ihtimali yoktur kaldi
passo com dan mayis ta gerceklesecek olan tan tasci konseri icin almis oldugum iki adet biletin yazik iptal edilemeyecegini soylediler ben bir tur rehberiyim normalde mayis ta istanbul oluyordum fakat elimde olmayan sebeplerden dolayi tur tarihim degistirildi benim mayis ta,passo,olumsuz,genel,1,1,0,0,0,0,0,0,1,1,passo mayis gerceklesecek tasci konseri icin almis oldugum biletin yazik iptal edilemeyecegini soylediler tur rehberiyim normalde mayis istanbul oluyordum elimde sebeplerden dolayi tur tarihim degistirildi mayis
passolig giris yapiyorum bilgilerim dogru olmasina ragmen hata olustu uyarisi aliyorum aylardir magdurum yeter artik uygulama eskisi verimli calismiyor eskiden rahatca bilet alabiliyorduk sorun endise yoktu eger uygulama islevini yitirdiyse hã¢lã¢ var insanlari,passolig,olumsuz,uygulama,2,1,0,0,1,1,0,0,1,38,passolig giris yapiyorum bilgilerim dogru olmasina ragmen hata olustu uyarisi aliyorum aylardir magdurum yeter artik uygulama eskisi verimli calismiyor eskiden rahatca bilet alabiliyorduk sorun endise yoktu eger uygulama islevini yitirdiyse hã lã insanlari
merhaba passo uygulamasi uzerinden satin aldigim etkinlik biletinde fatura bilgilerine sehven yanlis bilgi tckn girmisim fatura ilgili duzeltme istedigimde destek ekibi talebimi reddediyorlar bir faturanin geriye donuk olarak duzeltilememesinde yasal olarak bir engel yok kesinlikle fatura,passo,olumsuz,cagri merkezi yetkinlik,2,1,1,0,1,1,0,0,1,68,merhaba passo uygulamasi uzerinden satin aldigim etkinlik biletinde fatura bilgilerine sehven yanlis bilgi tckn girmisim fatura duzeltme istedigimde destek ekibi talebimi reddediyorlar faturanin geriye donuk duzeltilememesinde yasal engel yok kesinlikle fatura
passo firmasindan aldigim biletleri iptal edemiyorum ayni konser baska bir mekanda tl iken firmanin organizasyonunda tam tl resmen insanlari magdur etmektir biletimin iptalini talep ediyorum firmanin bana derhal donus yapmasini durumu aciklamasini bekliyorum,passo,olumsuz,diger,1,1,0,1,0,0,0,0,1,9,passo firmasindan aldigim biletleri iptal edemiyorum ayni konser baska mekanda firmanin organizasyonunda resmen insanlari magdur etmektir biletimin iptalini talep ediyorum firmanin donus yapmasini durumu aciklamasini bekliyorum
giris yapilamiyor bugun konser var indiremiyoruz gidemeyecegiz sabah tan beri deniyorum ancak basarili olamiyorum uygulamaya internet sitesine erisilemiyor tan konseri icin biletlerimiz var aksam nasil girecegiz bilmiyorum sinirlerim bozuldu cagri merkezi yanit vermiyor destek tal,passo,olumsuz,uygulama,2,1,0,0,1,0,0,0,1,10,giris yapilamiyor bugun konser indiremiyoruz gidemeyecegiz sabah deniyorum basarili olamiyorum uygulamaya internet sitesine erisilemiyor konseri icin biletlerimiz aksam nasil girecegiz bilmiyorum sinirlerim bozuldu cagri merkezi yanit vermiyor destek tal
merhaba diyarbakir konseri icin mayista adet mayista adet olmak uzere toplam bilet aldim ayni sanatcinin farkli gunlerde ard arda konseri oldugu dikkatimi cekmediginden farkli tarihte bilet almis oldum arkadas ayni gun konsere gidemeyecegiz passo cagri mer,passo,olumsuz,cagri merkezi yetkinlik,1,1,1,0,0,0,0,0,1,8,merhaba diyarbakir konseri icin mayista mayista uzere toplam bilet aldim ayni sanatcinin farkli gunlerde ard arda konseri oldugu dikkatimi cekmediginden farkli tarihte bilet almis oldum arkadas ayni gun konsere gidemeyecegiz passo cagri mer
passodan qr kodlu konser bileti aldim konsere gidemeyecegim bileti baskasina vermek istiyorum bilette isim yaziyor aldigim bileti baskasina verebiliyor muyum bileti baskasi kullanabilir mi yardimci olabilirseniz cok sevinirim simdiden tesekkur ederim,passo,notr,diger,0,1,0,0,0,0,0,0,0,1,passodan qr kodlu konser bileti aldim konsere gidemeyecegim bileti baskasina vermek istiyorum bilette isim yaziyor aldigim bileti baskasina verebiliyor muyum bileti baskasi kullanabilir yardimci olabilirseniz cok sevinirim simdiden tesekkur ederim
merhaba passodan qr kodlu konser bileti aldim ancak kullanamayacagim bileti baskasi kullanabilir mi benim yerime uzerinde ismim yaziyor ancak qr kod oldugu icin sorun olacagini sanmiyorum yardimci olursaniz cok sevinirim simdiden cok tesekkur ediyorum kisa zamanda donus yapmanizi bek,passo,notr,diger,0,1,0,0,0,0,0,0,0,1,merhaba passodan qr kodlu konser bileti aldim kullanamayacagim bileti baskasi kullanabilir yerime uzerinde ismim yaziyor qr kod oldugu icin sorun olacagini sanmiyorum yardimci olursaniz cok sevinirim simdiden cok tesekkur ediyorum kisa zamanda donus yapmanizi bek
merhaba konseri icin hafta once mayis tarihli adet bilet aldim passo uygulamasindan konser tarihinin mayisa alindigi gordum mayista musait degilim paramin iadesini istiyorum telefonuma gelen mesaj aldigimda mayis yaziyor tarihte acil donus bekliyorum,passo,olumsuz,genel,2,1,0,0,0,0,0,0,1,1,merhaba konseri icin hafta once mayis tarihli bilet aldim passo uygulamasindan konser tarihinin mayisa alindigi gordum mayista musait degilim paramin iadesini istiyorum telefonuma gelen mesaj aldigimda mayis yaziyor tarihte acil donus bekliyorum
mayis tan tasci konserine passo dan kategori adet bilet aldik oturma planina dikkat ederek aldik onumuzde koca koca cihazlarin olacagi onceden belirtilmeliydi eger boyle bir durum varsa koltuklari satmayin kategori kategoridekiler biden iyi izledi konseri,passo,olumsuz,diger,1,1,0,0,0,0,0,0,1,1,mayis tasci konserine passo kategori bilet aldik oturma planina dikkat aldik onumuzde koca koca cihazlarin olacagi onceden belirtilmeliydi eger boyle durum varsa koltuklari satmayin kategori kategoridekiler biden izledi konseri
tarihinde tarihli loreena mckennitt izmir konseri icin bilet aldim alti gun sonra iptal etmek zorunda kaldim iptal edilemedigini soylediler cok anlamsiz alti gun gecmis iade etmiyorlar biletimi bir asla onlardan almayacagim musteri memnuniyeti ben geri iad,passo,olumsuz,genel,2,1,1,0,0,0,0,0,1,8,tarihinde tarihli loreena mckennitt izmir konseri icin bilet aldim alti gun iptal etmek zorunda kaldim iptal edilemedigini soylediler cok anlamsiz alti gun gecmis iade etmiyorlar biletimi almayacagim musteri memnuniyeti geri iad
mayis aksami bilkent odeon sahnesinde icra edilen passo vasitasiyla biletlerini aldigimiz tan tasci konserine gittik sanatcinin siki bir hayrani oldugumuz icin farkli sehirlerde cok sayida konserine istirak ettik ancak dun aksamki kadar kotu bir organizasyona sahit olmamistik dogrusu go,passo,olumsuz,diger,1,0,0,0,0,0,0,1,1,7,mayis aksami bilkent odeon sahnesinde icra edilen passo vasitasiyla biletlerini aldigimiz tasci konserine gittik sanatcinin siki hayrani oldugumuz icin farkli sehirlerde cok sayida konserine istirak ettik dun aksamki kotu organizasyona sahit olmamistik dogrusu go
